dataset,split,doc_id,file_name,document_type,url,chars,words,approx_tokens,spans_count,annotation_sets_count,annotations_count,empty
contractnli,test,321,Pitch-Deck-Fire-Workshop-NDA-2.2017.pdf,search-pdf,https://pitchdeckfire.com/wp-content/uploads/2016/12/Pitch-Deck-Fire-Workshop-NDA-2.2017.pdf,5739,865,1435,41,1,17,False
contractnli,test,336,SAMED%20confidentiality%20non%20disclosure%20and%20conflict%20of%20interest%20agreement%20for%20board%20and%20committee%20members%20ver%201.pdf,search-pdf,http://www.samed.org.za/Filemanager/userfiles/SAMED%20confidentiality%20non%20disclosure%20and%20conflict%20of%20interest%20agreement%20for%20board%20and%20committee%20members%20ver%201.pdf,11534,1866,2884,102,1,17,False
contractnli,test,354,Template-NDA-2-way-final-1.pdf,search-pdf,https://research.mcmaster.ca/app/uploads/2019/09/Template-NDA-2-way-final-1.pdf,9356,1383,2339,90,1,17,False
contractnli,test,357,UALR-Standard-Non-disclosure-AgreementTemplate.pdf,search-pdf,https://ualr.edu/techlaunch/files/2011/10/UALR-Standard-Non-disclosure-AgreementTemplate.pdf,4956,703,1239,44,1,17,False
contractnli,test,361,VELCO%20NDA%20rev0%20Dec%2014%202015.pdf,search-pdf,http://www.velco.com/assets/documents/VELCO%20NDA%20rev0%20Dec%2014%202015.pdf,11656,1722,2914,94,1,17,False
contractnli,test,387,65781_0000950123-00-009565_y41542ex99-d_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000065781/000095012300009565/0000950123-00-009565.txt,8579,1304,2145,79,1,17,False
contractnli,test,389,71297_0000071297-97-000059_document_6.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000071297/000007129797000059/0000071297-97-000059.txt,3757,600,940,27,1,17,False
contractnli,test,392,768384_0000912057-00-018619_document_8.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000768384/000091205700018619/0000912057-00-018619.txt,8776,1293,2194,43,1,17,False
contractnli,test,395,86115_0000930661-99-001321_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000086115/000093066199001321/0000930661-99-001321.txt,18370,2796,4593,165,1,17,False
contractnli,test,400,96238_0000950116-97-001823_document_13.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000096238/000095011697001823/0000950116-97-001823.txt,13911,2212,3478,89,1,17,False
contractnli,test,401,1002276_0001036050-99-002047_document_13.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001002276/000103605099002047/0001036050-99-002047.txt,9816,1505,2454,60,1,17,False
contractnli,test,408,817516_0001014909-05-000102_exh99_4sept2005.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000817516/000101490905000102/0001014909-05-000102.txt,12477,1944,3120,104,1,17,False
contractnli,test,412,880458_0001021408-01-510269_dex1087.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000880458/000102140801510269/0001021408-01-510269.txt,18294,2788,4574,144,1,17,False
contractnli,test,413,883905_0001095811-01-000469_f68556ex99-d12.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000883905/000109581101000469/0001095811-01-000469.txt,6086,854,1522,72,1,17,False
contractnli,test,429,934545_0000891618-99-004640_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000934545/000089161899004640/0000891618-99-004640.txt,7970,1185,1993,68,1,17,False
contractnli,test,432,1010471_0000950134-97-006281_document_5.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001010471/000095013497006281/0000950134-97-006281.txt,21513,3437,5379,132,1,17,False
contractnli,test,433,1011671_0000936392-99-000246_document_46.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001011671/000093639299000246/0000936392-99-000246.txt,10103,1527,2526,61,1,17,False
contractnli,test,444,1021086_0000950162-99-000581_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001021086/000095016299000581/0000950162-99-000581.txt,18415,2803,4604,165,1,17,False
contractnli,test,446,1023734_0000912057-96-023266_document_16.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001023734/000091205796023266/0000912057-96-023266.txt,1605,229,402,13,1,17,False
contractnli,test,451,1042282_0000893220-02-000791_e61414toexv99wxdywx1y.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001042282/000089322002000791/0000893220-02-000791.txt,7717,1137,1930,79,1,17,False
contractnli,test,452,1043003_0000950170-98-000097_document_12.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001043003/000095017098000097/0000950170-98-000097.txt,5239,782,1310,23,1,17,False
contractnli,test,455,1050277_0001047469-99-000663_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001050277/000104746999000663/0001047469-99-000663.txt,2507,361,627,28,1,17,False
contractnli,test,465,1073090_0001356564-06-000012_sorell10ksbamend2x102.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001073090/000135656406000012/0001356564-06-000012.txt,14365,2272,3592,119,1,17,False
contractnli,test,471,1084000_0001144204-06-046785_v056501_ex10-16.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001084000/000114420406046785/0001144204-06-046785.txt,7561,1146,1891,52,1,17,False
contractnli,test,476,1095558_0000944209-00-000518_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001095558/000094420900000518/0000944209-00-000518.txt,10008,1498,2502,50,1,17,False
contractnli,test,493,1120792_0001019687-05-002206_morgan_10qex5-2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001120792/000101968705002206/0001019687-05-002206.txt,8192,1289,2048,49,1,17,False
contractnli,test,496,1125892_0000950133-00-004441_w41075a1ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001125892/000095013300004441/0000950133-00-004441.txt,12650,1860,3163,82,1,17,False
contractnli,test,497,1138169_0001050234-02-000002_ex10h.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001138169/000105023402000002/0001050234-02-000002.txt,7482,1157,1871,51,1,17,False
contractnli,test,498,1173495_0001047469-03-033872_a2118144zex-10_12.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001173495/000104746903033872/0001047469-03-033872.txt,10610,1597,2653,66,1,17,False
contractnli,test,521,802724_0001193125-15-331613_d96542dex99d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000802724/000119312515331613/d96542dex99d5.htm,40553,6254,10139,218,1,17,False
contractnli,test,523,814457_0000950137-04-009790_c89545exv99wxdyx6y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000814457/000095013704009790/c89545exv99wxdyx6y.htm,16382,2580,4096,98,1,17,False
contractnli,test,526,850313_0000950149-07-000090_f28028toexv99wxdyx2y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000850313/000095014907000090/f28028toexv99wxdyx2y.htm,12264,1903,3066,86,1,17,False
contractnli,test,537,912263_0001047469-12-006662_a2209873zex-99_d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000912263/000104746912006662/a2209873zex-99_d2.htm,23746,3644,5937,159,1,17,False
contractnli,test,539,912263_0001193125-12-285724_d371520dex99e4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000912263/000119312512285724/d371520dex99e4.htm,23764,3643,5941,183,1,17,False
contractnli,test,540,1001113_0000950134-07-005231_f27921orexv99wxdyx3y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001001113/000095013407005231/f27921orexv99wxdyx3y.htm,9226,1402,2307,57,1,17,False
contractnli,test,542,1010552_0000912057-01-520246_a2051644zex-99_20.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001010552/000091205701520246/a2051644zex-99_20.htm,18469,2870,4618,132,1,17,False
contractnli,test,543,1011344_0001193125-08-097987_dex99d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001011344/000119312508097987/dex99d5.htm,7275,1057,1819,59,1,17,False
contractnli,test,544,1012887_0001193125-07-165503_dex99d6.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001012887/000119312507165503/dex99d6.htm,11335,1743,2834,53,1,17,False
contractnli,test,546,1020416_0001193125-16-701566_d250247dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001020416/000119312516701566/d250247dex99d2.htm,33477,5250,8370,162,1,17,False
contractnli,test,549,1041550_0001193125-19-004977_d663808dex106.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001041550/000119312519004977/d663808dex106.htm,29311,4370,7328,149,1,17,False
contractnli,test,552,1049210_0001047469-13-009461_a2216846zex-99_d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001049210/000104746913009461/a2216846zex-99_d3.htm,15555,2357,3889,75,1,17,False
contractnli,test,555,1062478_0001193125-14-442753_d838170dex3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001062478/000119312514442753/d838170dex3.htm,13398,2060,3350,80,1,17,False
contractnli,test,558,1084817_0001193125-14-004957_d648340dex99e2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001084817/000119312514004957/d648340dex99e2.htm,9801,1495,2451,69,1,17,False
contractnli,test,564,1096147_0001193125-08-206038_dex4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001096147/000119312508206038/dex4.htm,19912,3073,4978,106,1,17,False
contractnli,test,565,1109551_0000912057-02-024714_a2082535zex-99_d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001109551/000091205702024714/a2082535zex-99_d3.htm,20046,3091,5012,141,1,17,False
contractnli,test,584,915191_0001047469-17-003155_a2231967zex-99_8.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000915191/000104746917003155/a2231967zex-99_8.htm,16170,2509,4043,73,1,17,False
contractnli,test,585,916457_0000916457-14-000028_exhibit104-confidentiality.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000916457/000091645714000028/exhibit104-confidentiality.htm,10210,1526,2553,62,1,17,False
contractnli,test,591,1316898_0001047469-18-005618_a2236490zex-99_d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001316898/000104746918005618/a2236490zex-99_d2.htm,26189,4030,6548,122,1,17,False
contractnli,test,596,1335239_0001019687-14-003760_epazz_ex1034.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001335239/000101968714003760/epazz_ex1034.htm,13804,2157,3451,121,1,17,False
contractnli,test,600,1367408_0001367408-06-000002_risb2ex106.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001367408/000136740806000002/risb2ex106.htm,5047,776,1262,44,1,17,False
contractnli,test,606,1402305_0001193125-11-343865_d268167dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001402305/000119312511343865/d268167dex99d2.htm,23026,3554,5757,102,1,17,False
contractnli,test,611,1457829_0000898822-13-000086_exhibit-ndaexecutionversion.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001457829/000089882213000086/exhibit-ndaexecutionversion.htm,22376,3415,5594,146,1,17,False
