dataset,file_name,file_stem,path,chars,words,approx_tokens,lines,empty
cuad,"BLUEHILLSBANCORP,INC_05_20_2014-EX-1.1-AGENCY AGREEMENT.txt","BLUEHILLSBANCORP,INC_05_20_2014-EX-1.1-AGENCY AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BLUEHILLSBANCORP,INC_05_20_2014-EX-1.1-AGENCY AGREEMENT.txt",130596,21031,32649,429,False
cuad,"BLUEROCKRESIDENTIALGROWTHREIT,INC_06_01_2016-EX-1.1-AGENCY AGREEMENT.txt","BLUEROCKRESIDENTIALGROWTHREIT,INC_06_01_2016-EX-1.1-AGENCY AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BLUEROCKRESIDENTIALGROWTHREIT,INC_06_01_2016-EX-1.1-AGENCY AGREEMENT.txt",133282,20895,33321,183,False
cuad,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT.txt,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT.txt,30666,4734,7667,217,False
cuad,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.txt,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.txt,39291,6432,9823,73,False
cuad,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT.txt,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT.txt,11265,1730,2817,87,False
cuad,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT.txt,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT.txt,161385,26625,40347,1027,False
cuad,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT.txt","BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT.txt",21398,3502,5350,49,False
cuad,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.txt,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.txt,146375,22947,36594,899,False
cuad,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1.txt,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1.txt,42421,6468,10606,247,False
cuad,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2.txt,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2.txt,2274,340,569,21,False
cuad,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement3.txt,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement3,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement3.txt,8012,1212,2003,123,False
cuad,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement4.txt,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement4,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement4.txt,1742,257,436,25,False
cuad,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement.txt,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement.txt,28889,4461,7223,59,False
cuad,BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement.txt,BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement.txt,23800,3694,5950,85,False
cuad,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement.txt,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement.txt,104512,16016,26128,885,False
cuad,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement.txt,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement.txt,15606,2375,3902,51,False
cuad,"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement.txt","CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement.txt",8753,1447,2189,73,False
cuad,"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.txt","CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.txt",55902,8512,13976,61,False
cuad,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.txt,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.txt,31850,4855,7963,299,False
cuad,CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEB SITE HOSTING AGREEMENT.txt,CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEB SITE HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEB SITE HOSTING AGREEMENT.txt,14467,2277,3617,127,False
cuad,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement.txt","CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement.txt",289806,40727,72452,4027,False
cuad,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.txt,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.txt,136468,18212,34117,885,False
cuad,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT.txt,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT.txt,24494,3859,6124,293,False
cuad,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.txt,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.txt,38941,6209,9736,577,False
cuad,CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement.txt,CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement.txt,27689,4438,6923,207,False
cuad,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement.txt,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement.txt,16263,2663,4066,19,False
cuad,CHIPMOSTECHNOLOGIESBERMUDALTD_04_18_2016-EX-4.72-Strategic Alliance Agreement.txt,CHIPMOSTECHNOLOGIESBERMUDALTD_04_18_2016-EX-4.72-Strategic Alliance Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CHIPMOSTECHNOLOGIESBERMUDALTD_04_18_2016-EX-4.72-Strategic Alliance Agreement.txt,13418,2012,3355,103,False
cuad,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement.txt","COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement.txt",13528,2154,3382,13,False
cuad,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT.txt","CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT.txt",29709,4720,7428,221,False
cuad,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,54561,8359,13641,403,False
cuad,"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT.txt","CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT.txt",12478,1971,3120,149,False
cuad,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT.txt,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT.txt,36566,5788,9142,253,False
cuad,CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT.txt,CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CYBERIANOUTPOSTINC_07_09_1998-EX-10.13-PROMOTION AGREEMENT.txt,21984,3445,5496,131,False
cuad,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.txt,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.txt,164411,25014,41103,967,False
cuad,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement2.txt,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement2,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement2.txt,2758,387,690,63,False
cuad,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3.txt,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3.txt,1677,251,420,33,False
cuad,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,5236,742,1309,117,False
cuad,CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement.txt,CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement.txt,30075,4676,7519,79,False
cuad,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,62078,9593,15520,421,False
cuad,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT.txt,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT.txt,11384,1763,2846,55,False
cuad,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement.txt,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement.txt,48698,7512,12175,387,False
cuad,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement.txt,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement.txt,34151,5312,8538,65,False
cuad,CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement.txt,CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement.txt,20775,3259,5194,31,False
cuad,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.txt,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.txt,145851,21516,36463,959,False
cuad,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt","Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",45780,7062,11445,253,False
cuad,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement.txt,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement.txt,61929,9567,15483,65,False
cuad,CreditcardscomInc_20070810_S-1_EX-10.33_362297_EX-10.33_Affiliate Agreement.txt,CreditcardscomInc_20070810_S-1_EX-10.33_362297_EX-10.33_Affiliate Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CreditcardscomInc_20070810_S-1_EX-10.33_362297_EX-10.33_Affiliate Agreement.txt,28587,3952,7147,47,False
cuad,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement.txt,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement.txt,33762,5317,8441,572,False
cuad,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement.txt,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement.txt,159292,24708,39823,677,False
cuad,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT.txt,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT.txt,74305,11283,18577,151,False
cuad,DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT.txt,DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT.txt,11778,1845,2945,53,False
cuad,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT.txt,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT.txt,7264,1034,1816,133,False
cuad,"DRIVENDELIVERIES,INC_05_22_2020-EX-10.4-CONSULTING AGREEMENT.txt","DRIVENDELIVERIES,INC_05_22_2020-EX-10.4-CONSULTING AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DRIVENDELIVERIES,INC_05_22_2020-EX-10.4-CONSULTING AGREEMENT.txt",27875,4176,6969,25,False
cuad,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT.txt,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT.txt,35913,5413,8979,267,False
cuad,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt","DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt",45592,7147,11398,19,False
cuad,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT.txt,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT.txt,41792,6721,10448,441,False
cuad,DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT.txt,DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT.txt,24723,3992,6181,177,False
cuad,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.txt,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.txt,11208,1660,2802,209,False
cuad,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement.txt,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement.txt,26633,4067,6659,201,False
cuad,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.txt,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.txt,106974,16670,26744,241,False
cuad,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,175364,26657,43841,1163,False
cuad,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.txt,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.txt,80431,12251,20108,1527,False
cuad,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement.txt,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement.txt,47212,7160,11803,79,False
cuad,"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.txt","ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.txt",45436,7257,11359,247,False
